algorithm,num_updates,progress_fraction,stage,n_runs,solve_rate_mean,solve_rate_sem,solve_rate_n,return_mean_mean,return_mean_sem,return_mean_n,bank_size_mean,bank_size_sem,bank_size_n,score_priority_lift_mean,score_priority_lift_sem,score_priority_lift_n,score_priority_lift_q80_normalized_mean,score_priority_lift_q80_normalized_sem,score_priority_lift_q80_normalized_n,exact_unique_ratio_mean,exact_unique_ratio_sem,exact_unique_ratio_n,duplicate_fraction_mean,duplicate_fraction_sem,duplicate_fraction_n,dominant_share_mean,dominant_share_sem,dominant_share_n,shannon_effective_size_mean,shannon_effective_size_sem,shannon_effective_size_n,simpson_effective_size_mean,simpson_effective_size_sem,simpson_effective_size_n,topology_unique_ratio_mean,topology_unique_ratio_sem,topology_unique_ratio_n,mean_pairwise_wall_distance_d4_mean,mean_pairwise_wall_distance_d4_sem,mean_pairwise_wall_distance_d4_n,mean_nearest_wall_distance_d4_unique_mean,mean_nearest_wall_distance_d4_unique_sem,mean_nearest_wall_distance_d4_unique_n,mean_wall_count_mean,mean_wall_count_sem,mean_wall_count_n,mean_wall_fraction_mean,mean_wall_fraction_sem,mean_wall_fraction_n,mean_solvable_mean,mean_solvable_sem,mean_solvable_n,mean_shortest_path_mean,mean_shortest_path_sem,mean_shortest_path_n,mean_manhattan_distance_mean,mean_manhattan_distance_sem,mean_manhattan_distance_n,mean_path_stretch_mean,mean_path_stretch_sem,mean_path_stretch_n,mean_reachable_fraction_mean,mean_reachable_fraction_sem,mean_reachable_fraction_n,mean_dead_end_fraction_mean,mean_dead_end_fraction_sem,mean_dead_end_fraction_n,mean_junction_fraction_mean,mean_junction_fraction_sem,mean_junction_fraction_n
MaxMC,2400,0.08,Early (0-10k),6,0.22500000521540642,0.04862698534125734,6,0.11699250030020873,0.022975528551116255,6,4000.0,0.0,6,0.1995936930179596,0.029236434639358273,6,0.7647663002153916,0.1262382020796331,3,0.3854166666666667,0.027559909490256152,6,0.6145833333333334,0.027559909490256156,6,0.578125,0.02519455546343297,6,5.355570323261548,0.49358507686717945,6,2.8702622084280986,0.20704497714650727,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,2600,0.08666666666666667,Early (0-10k),6,0.16666666666666666,0.026549219928752425,6,0.08365666555861632,0.01572472598419486,6,4000.0,0.0,6,0.23809637129306793,0.03857433851451209,6,0.7850640456170607,0.3081319607441492,3,0.4270833333333333,0.030900827029565262,6,0.5729166666666666,0.03090082702956527,6,0.5625,0.030190368221228,6,6.072624491941252,0.6902741049964416,6,3.104774226627684,0.3062840505041966,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,2800,0.09333333333333334,Early (0-10k),6,0.2083333358168602,0.012360333089001458,6,0.10786333431800206,0.007673388289709946,6,4000.0,0.0,6,0.2042019640405973,0.04232512815279005,6,0.6691889304079582,0.2657306239985674,3,0.3541666666666667,0.042440726640548675,6,0.6458333333333334,0.042440726640548675,6,0.6458333333333334,0.04952026801668631,6,4.587693412317562,0.8007088456883679,6,2.4849211423214848,0.34601863083357853,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,3000,0.1,Early (0-10k),6,0.2166666661699613,0.03868498008570777,6,0.10096416498223941,0.013025320821756125,6,4000.0,0.0,6,0.19909230122963587,0.029594044087976702,6,0.6288503825527997,0.07042588656899548,3,0.4010416666666667,0.042248541230569266,6,0.5989583333333334,0.04224854123056927,6,0.59375,0.04841229182759271,6,5.627897606423019,0.8254567321963885,6,2.9084959466476428,0.3506153144478172,6,0.4010416666666667,0.042248541230569266,6,0.13572485207100593,0.013405068936893843,6,0.18724171128017283,0.0020694354763266293,6,23.291666666666668,0.4048587287903989,6,0.13782051282051283,0.002395613779824845,6,1.0,0.0,6,9.953125,1.1500325516226342,6,9.776041666666666,1.1639500551582005,6,1.0232051224238725,0.004993430908176571,6,0.9993214082822309,0.0002014893897612767,6,0.02546336798962055,0.0016332727837842147,6,0.8164239244987305,0.005134634337699794,6
MaxMC,3200,0.10666666666666667,Early (0-10k),6,0.18125000099341074,0.030233464625713222,6,0.08853499653438728,0.013411514713869045,6,4000.0,0.0,6,0.30037420491377514,0.015315298375586166,6,1.121535504605357,0.11240101587130996,3,0.3802083333333333,0.01877891289304161,6,0.6197916666666666,0.018778912893041615,6,0.609375,0.026455052290000614,6,4.972276537863374,0.43779775416429767,6,2.638700988950236,0.22015024421950283,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,3400,0.11333333333333333,Early (0-10k),6,0.18333333979050317,0.036467262525658635,6,0.09728583258887132,0.022389020028649426,6,4000.0,0.0,6,0.16103311628103256,0.02557485522608438,6,0.6688647416978412,0.16007934491838294,3,0.3645833333333333,0.03294039229342062,6,0.6354166666666666,0.03294039229342062,6,0.6354166666666666,0.025086655372483953,6,4.628619425739481,0.47575874676591184,6,2.445424404060714,0.17998381371201133,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,3600,0.12,Early (0-10k),6,0.17291667188207308,0.02876207666947084,6,0.09349166353543599,0.01598530708519156,6,4000.0,0.0,6,0.19418860971927643,0.023011696069014986,6,0.8131096789770206,0.12545740231149738,3,0.34375,0.03952847075210475,6,0.65625,0.03952847075210475,6,0.65625,0.03125,6,4.319584948281936,0.5574610508035842,6,2.3214772770292433,0.20376265789588324,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,3800,0.12666666666666668,Early (0-10k),6,0.19583333656191826,0.028987545311025556,6,0.09458333067595959,0.010989463609155871,6,4000.0,0.0,6,0.16809238493442535,0.031637898855642686,6,0.8508497900318165,0.18012468792801403,3,0.3385416666666667,0.041470894244571635,6,0.6614583333333334,0.041470894244571635,6,0.6614583333333334,0.035554267012241694,6,4.244609780598479,0.5869244836960686,6,2.2983908995917144,0.21778881138360948,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,4000,0.13333333333333333,Early (0-10k),6,0.2041666687776645,0.03800584762038281,6,0.10878166276961565,0.02159283682157392,6,4000.0,0.0,6,0.2534072721997897,0.02214434772612831,6,0.9811278975608562,0.2048098090410563,3,0.375,0.03784562942621865,6,0.625,0.03784562942621865,6,0.640625,0.03675474742578615,6,4.733947254953116,0.6809976933325527,6,2.4660669805686646,0.2611767751268501,6,0.375,0.03784562942621865,6,0.12406351402939492,0.009703739791666837,6,0.18855044528121448,0.002882598375348514,6,23.421875,0.34277798177780716,6,0.13859097633136094,0.002028272081525488,6,1.0,0.0,6,10.78125,1.1713818406765006,6,9.65625,1.039142775721091,6,1.154444745069745,0.08287338067536217,6,0.998894360334277,0.0006407851612854765,6,0.025431558392754655,0.00308418661507656,6,0.8082880678717483,0.003807760117074829,6
MaxMC,4200,0.14,Early (0-10k),6,0.18125000099341074,0.035758158376158776,6,0.09092749655246735,0.01994342606483156,6,4000.0,0.0,6,0.2216497336824735,0.030108585792011863,6,0.6478399289366396,0.12349625150376631,3,0.3645833333333333,0.04166666666666667,6,0.6354166666666666,0.04166666666666667,6,0.6302083333333334,0.044500019506862144,6,4.858736068714916,0.8245596272035659,6,2.595145861462679,0.3650005092384596,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,4400,0.14666666666666667,Early (0-10k),6,0.21458333637565374,0.05704682637736569,6,0.11807332746684551,0.03237331662647052,6,4000.0,0.0,6,0.1750622863570849,0.025154947785539946,6,0.7167795210574406,0.15619541939147924,3,0.34375,0.024206145913796356,6,0.65625,0.024206145913796356,6,0.640625,0.022462352763383153,6,4.370079478075318,0.3933000568720706,6,2.384875721632709,0.15255968870956915,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,4600,0.15333333333333332,Early (0-10k),6,0.23125000670552254,0.05615733376597172,6,0.12330249759058158,0.03120047940133875,6,4000.0,0.0,6,0.15966514497995377,0.03298424656511545,6,0.6196723451713236,0.18738052179419687,3,0.375,0.03423265984407289,6,0.625,0.03423265984407289,6,0.6145833333333334,0.040073716795148644,6,5.012707933010135,0.7004502330753305,6,2.6707918113145896,0.31161292805110047,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,4800,0.16,Early (0-10k),6,0.18125000099341074,0.034573289631671576,6,0.09680749910573165,0.018781651941436175,6,4000.0,0.0,6,0.17859606444835663,0.026571776142083184,6,0.701925330117191,0.20236404502350264,3,0.3697916666666667,0.027263025683963337,6,0.6302083333333334,0.027263025683963337,6,0.6041666666666666,0.039253007669618284,6,4.98323897487128,0.6296371044756417,6,2.7335346878039535,0.3557200265541084,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,5000,0.16666666666666666,Early (0-10k),6,0.2666666756073634,0.04783507743479151,6,0.13831165681282678,0.02463254435843658,6,4000.0,0.0,6,0.1638450026512146,0.02547039930829395,6,0.7733070761843567,0.11585024537011966,3,0.3645833333333333,0.04818763960925158,6,0.6354166666666666,0.04818763960925158,6,0.6145833333333334,0.03755782578608322,6,4.917039805265279,0.7652380941520643,6,2.635298295017121,0.29654879618929575,6,0.3645833333333333,0.04818763960925158,6,0.13158522618820387,0.009815110210655951,6,0.19110234816813307,0.0031817353870153106,6,23.302083333333332,0.23001736045592538,6,0.13788214990138067,0.001361049470153408,6,1.0,0.0,6,11.817708333333334,1.2682885210272326,6,9.734375,0.6425023305729457,6,1.195687660140785,0.08931539722955385,6,0.9968253576344592,0.0016026417041300402,6,0.022440948124937982,0.0025451243678907354,6,0.8109102729180782,0.008615983963386949,6
MaxMC,5200,0.17333333333333334,Early (0-10k),6,0.23541667188207308,0.05462149011371028,6,0.12609666554878154,0.026440787449747052,6,4000.0,0.0,6,0.18143723408381143,0.02899266633142363,6,0.7656561834987814,0.22017400466344977,3,0.3385416666666667,0.02043897590661311,6,0.6614583333333334,0.020438975906613113,6,0.671875,0.02519455546343297,6,4.0066872670834295,0.343885681212861,6,2.1928824108394287,0.14248727706951955,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,5400,0.18,Early (0-10k),6,0.2208333301047484,0.05493050706612185,6,0.11431832859913509,0.023864433140585086,6,4000.0,0.0,6,0.17000049352645874,0.028951288468372992,6,0.9196238548995659,0.17028754367849888,3,0.359375,0.026455052290000614,6,0.640625,0.026455052290000614,6,0.640625,0.037629983058725926,6,4.544193451769812,0.6041097052735149,6,2.458730002391627,0.28671440891915756,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,5600,0.18666666666666668,Early (0-10k),6,0.2562499977648258,0.04302978393698989,6,0.12738499728341898,0.023009584186653928,6,4000.0,0.0,6,0.16946779191493988,0.02312783489601505,6,0.7809759299500083,0.14501828823729337,3,0.375,0.018042195912175808,6,0.625,0.018042195912175808,6,0.625,0.022821773229381923,6,4.768395451471189,0.37856322537195247,6,2.5104594810528718,0.1600366353798057,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,5800,0.19333333333333333,Early (0-10k),6,0.21041667213042578,0.042256247275711305,6,0.11017916227380435,0.020812671301438383,6,4000.0,0.0,6,0.2032935693860054,0.022466966518552896,6,0.9648100707472625,0.2247727793582133,3,0.3854166666666667,0.02234126103075752,6,0.6145833333333334,0.022341261030757523,6,0.609375,0.02765816259864949,6,5.01930326674888,0.44330611352783794,6,2.6404928510119547,0.20032557903830428,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,6000,0.2,Early (0-10k),6,0.1562500006208817,0.02695482360974549,6,0.08624499943107367,0.0153917009536296,6,4000.0,0.0,6,0.18534819533427557,0.015878043558538044,6,0.8061664333087527,0.1338773919748438,3,0.3333333333333333,0.04320091948609942,6,0.6666666666666666,0.043200919486099415,6,0.6510416666666666,0.044500019506862144,6,4.382425541950446,0.6772425556990718,6,2.4023812603550527,0.2720997086614615,6,0.3333333333333333,0.04320091948609942,6,0.12222036648215308,0.013466825887638957,6,0.19188838774637593,0.0013792379405127171,6,23.322916666666668,0.3059380497384688,6,0.1380054240631164,0.0018102843179791076,6,1.0,0.0,6,11.0,1.3186364485078266,6,9.71875,0.5684293968178166,6,1.1364583333333333,0.10783689179182017,6,0.9967908668898134,0.0017884001769574926,6,0.022181594616704495,0.0022961946149577133,6,0.8192673471658605,0.005953133488179801,6
MaxMC,6200,0.20666666666666667,Early (0-10k),6,0.22083333041518927,0.06379219666339264,6,0.10452332844336827,0.02850309499766101,6,4000.0,0.0,6,0.19790095587571463,0.03299989431575528,6,0.6562108530717593,0.14492179531508464,3,0.3854166666666667,0.039253007669618284,6,0.6145833333333334,0.03925300766961828,6,0.6145833333333334,0.04681709386300882,6,5.213288141508059,0.8183007758486704,6,2.7319441157673885,0.36184987479309844,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,6400,0.21333333333333335,Early (0-10k),6,0.18124999850988388,0.018470132910724624,6,0.10114249773323536,0.013157830401064838,6,4000.0,0.0,6,0.1736952563126882,0.01915563152764094,6,0.8339739827441076,0.15641345693751238,3,0.328125,0.028811076429040273,6,0.671875,0.028811076429040273,6,0.6927083333333334,0.03063633577052655,6,3.809852522644921,0.44034029917006756,6,2.092581000584961,0.17141422062413156,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,6600,0.22,Early (0-10k),6,0.19166667138536772,0.0333333328055839,6,0.1097516647229592,0.01956731389495648,6,4000.0,0.0,6,0.11600938439369202,0.006603824759006141,6,0.47491647594188846,0.032166258153460234,3,0.4114583333333333,0.03367339557342628,6,0.5885416666666666,0.03367339557342628,6,0.5989583333333334,0.03168105484530323,6,5.503888714574367,0.7416643442429303,6,2.7919770088231286,0.3051755161121815,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,6800,0.22666666666666666,Early (0-10k),6,0.17708332960804304,0.051378564358364257,6,0.09747833292931318,0.028939071896554213,6,4000.0,0.0,6,0.19621063272158304,0.0281921925780052,6,1.0159114332149974,0.2493794804034892,3,0.359375,0.03202172114362375,6,0.640625,0.03202172114362375,6,0.6302083333333334,0.03645833333333334,6,4.667855804966879,0.6008863762237642,6,2.518796183423918,0.2585408365860337,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,7000,0.23333333333333334,Early (0-10k),6,0.23541666520759463,0.06947846057207706,6,0.11795916028010349,0.03770445944914722,6,4000.0,0.0,6,0.17485237369934717,0.016852109618760137,6,0.8375928262368895,0.04614872929284628,3,0.4010416666666667,0.039870123352092994,6,0.5989583333333334,0.039870123352092994,6,0.5989583333333334,0.03645833333333334,6,5.43703879881273,0.7100900779617096,6,2.7896252724645154,0.27774273190859705,6,0.4010416666666667,0.039870123352092994,6,0.13516216517147037,0.010706140227966602,6,0.18408060956137876,0.0018221557529882115,6,23.494791666666668,0.31243923020236186,6,0.1390224358974359,0.0018487528414340949,6,1.0,0.0,6,11.026041666666666,0.9467397684876829,6,10.515625,0.9099690213362578,6,1.0514708960021462,0.02611804355340729,6,0.9989248299632139,0.0003346659488293039,6,0.021266067205640237,0.001891477239312639,6,0.8021553632423286,0.007652316925065481,6
MaxMC,7200,0.24,Early (0-10k),6,0.20624999950329462,0.03760402095476744,6,0.10623749593893687,0.01920194958005761,6,4000.0,0.0,6,0.18374818315108618,0.02865166812646943,6,0.6038313819282045,0.14538689323460183,3,0.3802083333333333,0.01695710478760386,6,0.6197916666666666,0.01695710478760386,6,0.6197916666666666,0.020438975906613113,6,4.825759059127927,0.3309468197524137,6,2.537724781864553,0.1505719696698103,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,7400,0.24666666666666667,Early (0-10k),6,0.3333333383003871,0.058243983688988636,6,0.166420828551054,0.03131658646374179,6,4000.0,0.0,6,0.16171097258726755,0.03058522070418191,6,0.8372533441302102,0.2583736043078169,3,0.4270833333333333,0.03925300766961828,6,0.5729166666666666,0.03925300766961828,6,0.5572916666666666,0.043762399036666684,6,6.198661317481097,0.9485715032429852,6,3.2575933971284403,0.5163755143311851,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,7600,0.25333333333333335,Early (0-10k),6,0.21458333730697632,0.022457520118987225,6,0.11523082976539929,0.01504113596093662,6,4000.0,0.0,6,0.13150362422068915,0.014282812797289919,6,0.6799925027013266,0.09730413578550284,3,0.40625,0.03125,6,0.59375,0.03125,6,0.5677083333333334,0.020438975906613113,6,5.702648435844384,0.5549186883172014,6,2.9757163361280834,0.20727420778016564,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,7800,0.26,Early (0-10k),6,0.27291667461395264,0.05385326512023025,6,0.14618916437029839,0.022946606357112646,6,4000.0,0.0,6,0.15892372032006583,0.02286821413349767,6,0.5878981376705589,0.11266123627666434,3,0.359375,0.037629983058725926,6,0.640625,0.037629983058725926,6,0.6197916666666666,0.04801846071506712,6,4.837980958419955,0.6510869066392584,6,2.629094768810334,0.2861305054882533,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,8000,0.26666666666666666,Early (0-10k),6,0.2708333469927311,0.05027701447230497,6,0.14754833032687506,0.025605402313137647,6,4000.0,0.0,6,0.1309612194697062,0.021649490034703,6,0.445834067807303,0.025236899645740336,3,0.3958333333333333,0.01743041721945991,6,0.6041666666666666,0.01743041721945991,6,0.5885416666666666,0.027263025683963337,6,5.344280536788507,0.49184118144796796,6,2.8200536578770943,0.2624433292253373,6,0.3958333333333333,0.01743041721945991,6,0.13538684227269837,0.00604500696936206,6,0.18649191045640748,0.0015547047960467366,6,22.958333333333332,0.4482798914864587,6,0.1358481262327416,0.0026525437366062637,6,1.0,0.0,6,7.885416666666667,0.4137659446407406,6,7.760416666666667,0.44646081232785084,6,1.0158110119047619,0.0068384884662319465,6,0.9882045632546336,0.011494769705482407,6,0.01771276977680652,0.0016871507893211541,6,0.813532018367371,0.006210324306563604,6
MaxMC,8200,0.2733333333333333,Early (0-10k),6,0.24166667213042578,0.04228704843259346,6,0.13836916536092758,0.025196489727071395,6,4000.0,0.0,6,0.12443012247482936,0.01896034884489591,6,0.605271625219186,0.0534472957242752,3,0.3333333333333333,0.03925300766961828,6,0.6666666666666666,0.03925300766961828,6,0.6770833333333334,0.04394796481193539,6,4.141843720954403,0.7160937760755218,6,2.255197672986601,0.2899254671896362,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,8400,0.28,Early (0-10k),6,0.27916667362054187,0.03814264389502025,6,0.13868415976564089,0.01767062009217046,6,4000.0,0.0,6,0.14193841069936752,0.03675271690246727,6,0.5086405193093071,0.06254714151640901,3,0.34375,0.041142536787773965,6,0.65625,0.041142536787773965,6,0.6458333333333334,0.04007371679514864,6,4.442234225373963,0.6594398013488755,6,2.426579755377348,0.28825127204099826,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,8600,0.2866666666666667,Early (0-10k),6,0.22500000397364298,0.020155644555572616,6,0.11661749954024951,0.00942965905489902,6,4000.0,0.0,6,0.13181544343630472,0.021520284632076527,6,0.672006221290887,0.21588942842238878,3,0.390625,0.03848531917064826,6,0.609375,0.03848531917064826,6,0.5885416666666666,0.03734051735194775,6,5.365445465217043,0.7003330179997042,6,2.8456885099242104,0.288950562167273,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,8800,0.29333333333333333,Early (0-10k),6,0.26875000447034836,0.029002517534227366,6,0.13786749417583147,0.010547071150039422,6,4000.0,0.0,6,0.19070030748844147,0.03445206898239912,6,0.8536541208674766,0.1933012403582615,3,0.375,0.013975424859373685,6,0.625,0.013975424859373685,6,0.5989583333333334,0.023408546931504414,6,4.955758111805334,0.34318408706754117,6,2.6828839319037368,0.1840855391963801,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,9000,0.3,Early (0-10k),6,0.2916666641831398,0.04826863770560305,6,0.14864167074362436,0.036312356332414655,6,4000.0,0.0,6,0.17180407295624414,0.031099315820966953,6,0.9675423026009318,0.29470878693107005,3,0.3489583333333333,0.021973982405967693,6,0.6510416666666666,0.0219739824059677,6,0.625,0.026760901205552357,6,4.473757530204582,0.3596280845002471,6,2.477537075263104,0.16971740224825912,6,0.3489583333333333,0.021973982405967693,6,0.12788302475027039,0.006579500633275778,6,0.1871128159589698,0.0010603858599607017,6,23.364583333333332,0.21795490422970018,6,0.1382519723865878,0.0012896739895248506,6,1.0,0.0,6,11.333333333333334,1.0020703394860953,6,10.927083333333334,1.1521228896162847,6,1.0773726851851853,0.0412481066666541,6,0.9960940303337521,0.0011325244652552534,6,0.025267611323814058,0.0012763168621776045,6,0.8187914556367001,0.007734036688215686,6
MaxMC,9200,0.30666666666666664,Early (0-10k),6,0.28958333532015484,0.057772603315891395,6,0.14363332837820053,0.03195696421477689,6,4000.0,0.0,6,0.1404222697019577,0.022167530334925262,6,0.6441425780268634,0.05671562619789814,3,0.3697916666666667,0.028431966799908715,6,0.6302083333333334,0.028431966799908715,6,0.6145833333333334,0.020833333333333336,6,4.813382470674303,0.41906685094578416,6,2.5687781698350696,0.15851214867891997,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,9400,0.31333333333333335,Early (0-10k),6,0.28541666517655057,0.05989718777396739,6,0.15088165923953056,0.030981162897048057,6,4000.0,0.0,6,0.1692661295334498,0.03364221758575275,6,0.6966951309560244,0.07100980582906823,3,0.3958333333333333,0.03755782578608322,6,0.6041666666666666,0.03755782578608323,6,0.5885416666666666,0.03820233504352552,6,5.515992558488203,0.790245398807363,6,2.8934150935442933,0.3441718867734238,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,9600,0.32,Early (0-10k),6,0.2916666716337204,0.05697831835804017,6,0.1360266568760077,0.028881535960797615,6,4000.0,0.0,6,0.15620360026756921,0.02649799821269478,6,0.7766631058134013,0.059115360480853626,3,0.3645833333333333,0.04087795181322622,6,0.6354166666666666,0.040877951813226225,6,0.6302083333333334,0.028431966799908715,6,4.7126634623686945,0.7079272799024325,6,2.5023231244330835,0.26434464175054956,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,9800,0.32666666666666666,Early (0-10k),6,0.31874999900658924,0.02009094001250994,6,0.14930249253908792,0.012134303840673835,6,4000.0,0.0,6,0.21892805645863214,0.033611676173625565,6,0.79247834136157,0.14416724821123575,3,0.3854166666666667,0.051454537646785294,6,0.6145833333333334,0.051454537646785294,6,0.609375,0.06024580725383856,6,5.458254118691058,1.0561779587791507,6,2.889490242974342,0.48393834473724767,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,10000,0.3333333333333333,Early (0-10k),6,0.33958334227403003,0.043231056710179405,6,0.16664832333723703,0.01305871327941305,6,4000.0,0.0,6,0.1594675158460935,0.01702580738323193,6,0.8712645261276108,0.17170669067399108,3,0.3958333333333333,0.020833333333333336,6,0.6041666666666666,0.020833333333333336,6,0.5625,0.011410886614690962,6,5.5414084190838935,0.30053894010231796,6,2.958557357072484,0.10618654411582908,6,0.3958333333333333,0.020833333333333336,6,0.14451708341286507,0.004042141532803978,6,0.19015184355421036,0.00257348029409061,6,23.34375,0.3476108935769035,6,0.13812869822485208,0.0020568691927627457,6,1.0,0.0,6,9.854166666666666,0.6015749006658366,6,9.604166666666666,0.5004338395610131,6,1.0247767857142855,0.016469019662109625,6,0.9990085853559925,0.0005966893742733738,6,0.02347926996726943,0.0036377295370080315,6,0.8152082780685367,0.0033757021299045398,6
MaxMC,10200,0.34,Middle (10-20k),6,0.3125000074505806,0.043898554333406524,6,0.15889999642968178,0.024308961798750403,6,4000.0,0.0,6,0.12213880817095439,0.015122396029528083,6,0.5603128675146481,0.09688050950328977,3,0.4010416666666667,0.03645833333333334,6,0.5989583333333334,0.03645833333333334,6,0.6041666666666666,0.03294039229342062,6,5.380619162022035,0.7975750574727308,6,2.7562789726967067,0.32729656576813965,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,10400,0.3466666666666667,Middle (10-20k),6,0.2000000054637591,0.030448045134994044,6,0.10451749836405118,0.020603630197320654,6,4000.0,0.0,6,0.15416713307301202,0.03240999632275414,6,0.5490803335773696,0.005739356443463438,3,0.4166666666666667,0.03391420957520772,6,0.5833333333333334,0.03391420957520772,6,0.5052083333333334,0.03063633577052655,6,6.4306892737077375,0.6611905447386673,6,3.5209611733846304,0.2829041477990807,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,10600,0.35333333333333333,Middle (10-20k),6,0.32708333681027096,0.04737007138321941,6,0.1643483303487301,0.02531157100401733,6,4000.0,0.0,6,0.1454071675737699,0.026210952424444718,6,0.6515238862682472,0.19936556204112685,3,0.3645833333333333,0.006588078458684125,6,0.6354166666666666,0.0065880784586841235,6,0.6197916666666666,0.018778912893041615,6,4.658489832405691,0.21746710087547072,6,2.5168930774403564,0.13366743938712897,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,10800,0.36,Middle (10-20k),6,0.35208333532015484,0.03699896956042096,6,0.18097832798957825,0.013251599427378549,6,4000.0,0.0,6,0.12958961725234985,0.02090369928971923,6,0.6565522830032486,0.16819449304006714,3,0.3854166666666667,0.010416666666666668,6,0.6145833333333334,0.010416666666666668,6,0.6197916666666666,0.012543327686241976,6,4.865373256860031,0.20672425674805425,6,2.5270389077383535,0.09203200067960099,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MaxMC,11000,0.36666666666666664,Middle (10-20k),6,0.2333333349476258,0.058778066863625356,6,0.12190583099921544,0.023767829659856816,6,4000.0,0.0,6,0.18039661149183908,0.03154314606548223,6,0.78826703054464,0.1981377316143691,3,0.3958333333333333,0.03294039229342062,6,0.6041666666666666,0.03294039229342061,6,0.5885416666666666,0.023408546931504414,6,5.375897904828541,0.5948417988165298,6,2.80548795845543,0.22619231988279473,6,0.3958333333333333,0.03294039229342062,6,0.13878483489215498,0.005734193035179736,6,0.1895703737419714,0.002259428084330218,6,23.276041666666668,0.29452652976618443,6,0.13772805719921105,0.0017427605311608595,6,1.0,0.0,6,10.125,1.04358157323709,6,9.3125,1.0650092918217506,6,1.1002175775613277,0.030228006989047523,6,0.9991440145520739,0.00032572594281450563,6,0.027549354085801617,0.003671768913063347,6,0.8124999266723835,0.005768738096695041,6
